name,rating,review,review_mark
Valo Business,5.0,"Valo - это лучший по соотношению цена /качество апарт отель в Санкт-Петербурге, очень удобное расположение 2 минуты до станции метро Бухарестская, развитая инфраструктура - есть все магазины в пешей доступности и разные кафе и рестораны, спортзал в здании отеля🤩🤩🤩 Останавливалась в нескольких апарт отелях в Санкт-Петербурге и выбираю уже 2-й год подряд Valo!!! Очень не хватает Valo в Москве 😇",5
Valo Business,5.0,"Чисто, уютно, все что нужно есть",5
Valo Business,5.0,"Отель очень нравится, приезжаем уже 2 раз) Классные условия, все новое и современные, качественная уборка номера каждый день, доступность всего необходимого, рядом метро, торговый центр, кафе и магазины) Приезжали в свадебное путешествие, сотрудники отеля при заселении поздравили небольшим подарком, за что им отдельное спасибо, было очень приятно! Рекомендуем этот отель, будем приезжать к Вам еще!)☺️",5
Valo Business,5.0,Хороший комплекс отелей. Замечательное решение вопроса с парковкой через приложение.,5
Valo Business,5.0,Прекрасный новый отель. Красивый скандинавский стиль. Удобные матрасы с подушками. Из пожеланий: положить пакетик кофе к чаю.,5
Valo Business,5.0,"Отель находится в очень удобном местоположении. Через дорогу метро и остановки трамвая и автобусов. От аэропорта 20 мин всего на такси. Номер чистый, в номере фен, утюг, холодильник, посуда. Кровать большая и очень удобная. Уборка ежедневная со сменой белья. Ежедневно 2 бутылки воды и пакетики с чаем, зубные щётки и шампуни. Пару раз оставляли грязную посуда, по приходу была чистая. На день рождения поставили открыточку с поздравлением и тортик ) Остались очень довольны от пребывании в отеле",5
Valo Business,5.0,Прекрасный отель!,5
Valo Business,5.0,Завтраки. Красивая территория. Это все. Обслуживание на ресепшене полный ппц…..вам не скажут ровным счетом НИЧЕГО. Будете ходить по территории отеля с видом «мало соображающего идиота». Часть номеров продано под квартиры. Отдохнуть вечером на территории точно не получится. В Питере бываю часто но в этот отель точно не вернусь.,3
Valo Business,5.0,"Теперь точно знаю где буду останавливаться в Питере !!! Всё просто шикарно , спасибо что вы есть !",5
Valo Business,5.0,"Отель супер, мы в восторге. Метро рядом, условия размещения на отличном уровне. Спасибо!",5
Valo Business,5.0,Отличные апартаменты! Обязательно вернусь еще раз!,5
Valo Business,5.0,"Удобное расположение отеля - рядом метро и остановка от. Хорошая инфраструктура рядом. Номера отличные, кровать, матрас и постельное выше похвал. А шторы блэкаут дадут выспаться в любое время суток. В номере есть все необходимое для нормального комфортного проживания. Рекомендую.",5
Valo Business,5.0,"Отель прекрасный, номер шикарный. Обслуживание великолепное, но есть одно но, в номере нет приборов для еды, не смотря на то что это апартаменты с кухней. У меня завтраки были с доставкой в номер, очень не удобно было есть руками. Больше нареканий нет",4
Valo Business,5.0,"Прекрасный отель, уровень обслуживания на высоте, современный интерьер, чистота, в номерах вся техника новая и качественная , есть все необходимое , отдыхаешь как дома, метро через дорогу, рядом трамваи и автобусы очень удобно. Уютный двор отеля, кафе на территории",5
Valo Business,5.0,"Вроде и норм,но это 4звезды,нет даже мини бар,халата,бронировали на 3 человека, дали номер с двумя одномноместными кроватями,в ванной душ принимать,вся вода на пол,ну такое,одну ночь можно переночевать!",2
Valo Business,5.0,"Очень чистый и лаконичный номер, красивая дворовая территория, где можно и кофе попить, и поработать, и отдохнуть на шезлонге! Метро в 300 метрах, удобно!",5
Valo Business,5.0,"Нам понравился отдых в данном отеле. новая мебель, хорошая шумоизоляция, качественные материалы. Ежедневная уборка и вежливый персонал.",5
Valo Business,5.0,"Очень понравился апарт отель, жила в VALO Buisness 3 суток!) Классный проект, можно выбрать вариант для себя (mercure, valo business, valo soul & valo network). Номера уютные, температура норм поддерживается (была в конце августа 2024), минимализм, ничего лишнего, классные душевые, удобные кровати, кресла и столики, есть кухонная зона, чайник, микроволновка и плита, холодильник. Правда приборы я нашла только перед отъездом (в ящике стойки, тк не сидела за ней вообще), но они не были мне особо нужны. Дворики внутри между корпусами классные!) Фонтаны, лежаки, клумбы и скамейки. Кофейни, пиццерия и салоны прямо в здании VALO. Супер! В общем, уже хочу вернуться. Рядом с метро Бухарестская, отличное расположение: реально 15 мин на метро до центра. Чего не хватило: шкафа, хоть какого-нибудь (его я тоже искала, но не нашла), было только 2 крючка в прихожей. + правда неочевидно было, где же столовые приборы!!)",5
Valo Business,5.0,"Отель очень понравился!!! В следующий раз остановимся в этом же отеле. Все рядом: метро, торговый центр, магазины, кафе. Очень уютный номер, все необходимое есть, очень удобный матрас. Заселили быстро. Из минусов только фен, очень неудобный, насадка постоянно отваливается, лучше брать свой. А так, все замечательно.",5
Valo Business,5.0,"Сам по себе отель понравился, красивый, хороший новый ремонт, уютные номера, хорошая звукоизоляция, красивая территория, есть магазинчики и разные кафе, метро прям через дорогу. Не понравился сервис. Приехали рано утром, поэтому решили заплатить за раннее заселение. Доплата составила 4000р. Что в итоге мы получили: номер на 4 этаже, соединенные две кровати, вместо одной большой, два маленьких одеяла, вместо одного большого, к слову, мы молодожены, спать под разными одеялами пока нет желания. Каждое утро начиная часов с 9-10 мы просыпались под звуки сверлежки! Уборка была каждый день, НО: из четырех полотенец (2 больших и 2 маленьких) у нас забрали одно большое и одно маленькое и оставили столько же, новых не добавили! То есть мы должны были вытираться одним полотенцем. В другой раз снова не добавили полотенца. На третий раз не добавили зубные щетки и пасты. Ладно щетки, но паста закончилась и нам нечем было даже почистить зубы утром! Так же отель заявлен как «зона свободная от курения», но время от времени в номер откуда-то очень тянуло запахом сигарет. В общем, обслуживание очень хромает. Если есть возможность, то НЕ СОВЕТУЮ брать раннее заселение, за ДОПЛАТУ вы получите номер хуже, чем, возможно, могли бы получить при заселении после 15:00.",3
Valo Business,5.0,"Понравилось все. Спасибо! Очень порадовала стиральная машина в номере, после Питерских дождей, то что нужно. Все что необходимо есть в шаговой доступности: магазины, кафе, тц, метро. Обязательно буду останавливаться в этом отеле и рекомендовать его знакомым",5
Valo Business,5.0,"По плюсам расписали другие постояльцы, я только опишу те минусы, с которыми мы столкнулись: мы брали два номера - карточка на вход в один из номеров отключилась после первого использования, ребенок не смог воспользоваться лифтом и зайти в номер - пришлось идти на ресепшн и перезаписывать карточку. В другом номере при въезде отчётливо стоял запах сигарет в ванной комнате (вытяжка из соседнего номера или прошлые жильцы?), о чем было передано сотруднику, который обслуживал номера на этаже в это время - сказал, если нет пепла - то норм. При выезде с парковки на ул. Салова не работал шлагбаум, хотя через приложение всё нужные кнопки нажимались, но не срабатывало - решилось звонком на ресепшн. Плохой напор воды в номерах, запах чужой еды в номерах из-за плохой вентиляции, огорчены отсутствием холодильника (кухня есть - а где хранить не нашли). Ну и совет - если арендуешь два и более номеров - легко запутаться с карточками - необходимо подписывать карточки, хотя бы карандашом.",3
Valo Business,5.0,"Современный хороший отель. Чистый, уютный, красивый номер. Метро и тц расположены в шаговой доступности. 🔥🔥🔥",5
Valo Business,5.0,"Отдыхали в вашем отеле Valo Business в номере 1625. Очень понравилось расположение, метро рядом, от центра недалеко. Номер очень чистый, аккуратный, стильный. Каждый день производилась уборка, менялись и докладывались наборы, даже зубную щётку меняли каждый день. В номере для комфортного и удобного проживания есть все. Зона кухни была полностью укомплектована. Постельное бельё, подушки и одеяла было новое, удобное, приятное. И все, что было в описании, было в наличии. На территории было достаточно кафе и ресторанов. Очень нам понравился магазин готовой продукции Uppetit. В ресторане Palma было вкусно, очень понравился кофе. И конечно, если мы бы взяли лупу и фотоаппарат, и пошли по всем углам, как это было в одном из отзывов, мы бы тоже возможно что-нибудь нашли, но мы приехали отдыхать, насладиться прекрасным городом и прекрасным отелем. Всем советую. Мы 100% вернемся к вам в следующем году.",5
Valo Business,5.0,"Понравилось все: дизайн, новая мебель, удобный матрас. На кухне все необходимое. Полотенца и предметы гигиены меняли каждый день, постельное бельё - раз в три дня дня. На территории множество кафе и магазинчиков, а также имеется фонтанчик. Метро через дорогу. После прогулок по Питеру приятно поплавали в бассейне и попарились в баньках. Отдельно отмечу звукоизоляцию - никого и ничего не слышно. Да, и это самая приятная цена на отель 4 звёзды. Отель рекомендую однозначно. Спасибо за приятно проведённое время.",5
Valo Business,5.0,"Шикарный отель!Очень комфортный и чистый номер,качественная уборка!Территория отеля очень красивая!Множество магазинов!Обязательно приедем снова!Спасибо Вам огромное!Побывали в отеле с качеством европейским!",5
Valo Business,5.0,"Отель очень понравился! Тут идеально все! Расположение, территория, шаговая доступность до метро, ТЦ. Много кафе, ресторанов и магазинов на территории отеля. Когда снова буду в Питере, обязательно остановлюсь у вас!",5
Valo Business,5.0,"Очень хороший отель,хорошее местоположение, есть все рядом ( метро,кафе,магазины,торговый центр ,до центра Питера на метро быстро и удобно) сотрудники очень приветливы и специалисты своего дела , в номере и отеле чистота и уют ,матрасы и подушки просто супер,уборка каждый день и замена полотенец ,расходные принадлежности каждый день( вода,сахар,чай,гель,шампунь..) очень довольны что выбрали этот Отель ! Будем всем знакомым рекомендовать ! При поездке в Питер, теперь только в VALO ! Спасибо и процветания отелю! Рекомендую!",5
Valo Business,5.0,"В восторге от отеля-аппартаментов. Очень чисто, стильные номера, продуманные до мелочей. Всё очень удобно, красиво. Красивый, оборудованный двор внутри с пляжным песком, кафешками, фонтаном. До метро 2 минуты. Обязательно приедем ещё только сюда",5
Valo Business,5.0,"Полностью поддерживаю остальные отзывы, чисто, просторно, красиво, уютно, полный комплект всего, что только можно представить, включая набор посуды и столовых приборов, индукционную плиту, стиральную машинку, утюг и сейф... Теперь пару ""но"". 1. В первое же утро нас разбудили в 8 утра сиреной пожарной тревоги, которая так же внезапно смолкла через 20 секунд, оставив в коридоре кучу людей в белье с помятыми лицами в полном недоумении, через пять минут объявили о ложном срабатывании и извинились. Ладно, бывает. Но то же самое повторилось в 3 часа ночи через 4 дня... Было вообще не смешно. 2. Фен у проработал 30 секунд и умер, тоже бывает, сообщил девочкам в лобби, попросил поменять/починить, обещали. Прошло два дня - ничего, еще раз попросил, через день заменили. Жена к тому времени уже хотела кого-нибудь сильно покусать...",4
Valo Business,5.0,"Шикарный номер с прекрасным видом. Обслуживание на высоте ,если требовалась помощь или вопрос по номеру ,то всегда четко и быстро на это реагировали и помогали с различными вопросами . Каждый день была уборка номера . Очень хороший отель ,как квартира ,так как все есть ,даже кухня со всеми приборами и удобствами для приготовления еды. Чисто ,удобно,комфортно! 100% буду там оставаться еще!",5
Valo Business,5.0,"В 3 часа ночи была ложная пожарная тревога. Это было очень страшно и неприятно, пришлось пройти просто так 17 этажей пешком. Больше сюда не вернусь и никому не порекомендую.",1
Valo Business,5.0,"Уютный номер, комфортная незаметная уборка каждый день, шикарный двор и вежливые сотрудники. Небольшой минус - пожарная тревога, которая срабатывала каждый день",5
Valo Business,5.0,Очень хорошая гостинница. Всё понравилось,5
Valo Business,5.0,"Отличный отель, удобное расположение, все современное и новое. 10 из 10, советую!",5
Valo Business,5.0,"Удобное расположение, чисто , каждый день уборка, смена белья. Шаговая доступность разного уровня кафе, ресторанов , кондитерских и кофеен. Ухожаная территория. Останавливались 2 раза в этом отеле. Думаю , если соберёмся ещё посетить чудесный город Питер, то опять выберем этот отель.",5
Valo Business,5.0,"Отличный отель, очень все понравилось!",5
Valo Business,5.0,"Очень крутой отель, удобное расположение, в шаговой доступности необходимая инфраструктура.",5
Valo Business,5.0,"Всё, отличный отель!",5
Valo Business,5.0,"Отель очень нам пондравился. Удобно расположен, метро, парковка, магазины, ресторан всё в шаговой доступности. Номера на 5 звёзд.",5
Valo Business,5.0,"Приятный отель со всем необходимым - приборы, щётки зубные, гель и шампунь, полотенца, доска. Расположен удобно, недалеко от метро. Регулярно убираются. Ремонт свежайший. Магазин с едой рядом очень понравился. Удобная система заказа доп услуг и питания. Шикарная душевая кабина и красивый, современный дизайн . Гостиница достойна высокого рейтинга.",5
Valo Business,5.0,"Очень понравился отель, наполнение номера, интерьер, чистота, расположение отеля, инфраструктура, персонал - все в лучшем виде. Прекрасное соотношение цена/качество.",5
Valo Business,5.0,"Местоположение отеля отличное, на 2 мин от метро. Каждый день убирают номера, все непбходимые туалетные принадлежности и удобства присутствуют. По желанию предоставляется трансфер до аэропорта, также еда в номере с их ресторана. Цена-качество полностью соответствует.",5
Valo Business,5.0,"Нам очень понравилось, единственное, т.к. мы приехали рано утром и уточнить было не у кого, долго выясняли где проходит оформление. Мы думали,что именно в нашем корпусе. Хорошо бы в бронировании указывать, что всё через Valo city. В остальном всё замечательно, чисто, тихо, всё работает, оснащение номера отличное, только у прикроватных тумбочек в нашем номере дверцы не держатся. Ресторанчик с очень приятными официантами и хорошим поваром. Очень довольны. Обязательно при следующем посещении Питера остановимся именно там и будем советовать знакомым этот замечательный отель!",5
Valo Business,5.0,Все отлично!,5
Valo Business,5.0,"В целом отель понравился. Современно, удобно (рядом метро), комфортно. Но есть одно существенное НО. Гости, которые заезжают в отель на автомобиле, хочу вас предупредить, т.к. информации, которой поделюсь нигде не найдёте. Паркинг!!! Он платный, я бы сказала, платиновый! Посуточная аренда составляет 1100 рублей, последующие сутки 1260 и так далее по нарастающей. Если вдруг случайно подъедете на машине к парадному входу, чтобы выйти и разместиться в отеле, будьте готовы, что вам прилетит штраф в размере 3000 рублей. Эта ситуация в целом оставила очень неприятный осадок. Ещё хочется обратить внимание, на отношение администрации к гостям. На нашу просьбу устранить неполадки в работе кондиционера, был ответ: «Ваше пребывание в нашем отеле завтра заканчивается!» Считаю такой ответ не допустим в сфере гостиничного бизнеса. Решайте и продумывайте своё пребывание в этом отеле.",4
Valo Business,5.0,"Отличное место. Расположение удобное, номера супер.",5
Valo Business,5.0,Цена-качество - идеальный баланс. Чисто и ново.,5
Valo Business,5.0,"Номер хороший всё устроило. Было неожиданностью что для посуды было средство, а вот для стирки нет, можно было хоть одну-две капсулы, ожидалось что оно будет.Место расположения удобное, рядом станция метро и торговый центр. Ресепшн очень чуткий и быстро реагирующий. Отлично. Провели очень хорошо время.",5
Valo Business,5.0,"Номер небольшой, но там не тесно. Есть балкон. Сам номер со свежим ремонтом, стильный. Разницы между фото и реальностью нет. Бонусом идут микроволновка и стиралка. Парковка есть, она бронируется в приложении, из этого же приложения открывается шлагбаум. В отеле есть небольшой фитнес-зал с бассейном и спа зоной. Стоимость одного посещения на человека 1000р, в будний день вечером там свободно. На территории отеля есть множество кафе и ресторанов, продуктовый магазин. Напротив отеля большой тц с кучей магазинов. Вход в метро тут же, около тц. В номере тихо, вообще не слышно других гостей. Что не очень понравилось: -цена на парковку -навигация! В отеле несколько больших корпусов, при этом ресепшен один на все, его сложно найти, когда выходишь с парковки сразу во внутренний двор, вывесок нет. На парковке тоже не с первого раза понятно, куда ехать. Сложно найти лестницу, если не хочешь ехать на лифте",5
Valo Business,5.0,"Отель очень понравился - современный, стильный, удобный, очень чистый! Питание достойное, завтракали в ресторане отеля Mercure.",5
Valo Business,5.0,"Фантастический отель – все новое, чистое, красивое! Сервис на все 5 звезд, локация нам тоже нонравилось. Отдыхали в июне 2024, и обязательно вернемся еще!",5
Valo Business,5.0,"Самые наилучшие ощущения оставило прибывание в данном отеле, могу смело рекомендовать! Могу при соединиться к отзывам ранее, переписывать их нет смысла обо всем сказано !",5
Valo Business,5.0,"Не понятно где вход, не понятно где ресепшн, после того как нашли ресепшн, нам не рассказали где можно обедать и ужинать (как мы потом случайноузнали, на территории есть ресторан), из-за чего нам приходилось искать себе место где поесть. Номера удобные, чистые, оснащённые. Но комфортное проживание без питания невозможно, поэтому 3.",3
Valo Business,5.0,"Безупречный сервис, отличное расположение отеля, интерьер в современном стиле, с идеальной эргономика пространства. Красиво, чисто, удобно. Однозначно рекомендую.",5
Valo Business,5.0,"Чистые, удобные апартаменты, всё необходимое есть! В минутной доступности множество кафе, ресторан, салон… всё что может понадобится. С удовольствием выберу еще раз! Минусы: долгое заселение и очереди на рецепшн, т к это огромный аппарт комплекс; сложно в первый раз разобраться с секцией на парковке; из Пармы пиццу принесли холодную с доставкой в номер; покупала ваучер в спа - не предупредили, что 1-го ни одна сауна не работает, т к санитарный день… В остальном всё отлично! Персонал - молодцы!!!",5
Valo Business,5.0,Отель шикарный. Расположение великолепное. Метро через дорогу. Оснащение номера отличное. Я точно вернусь и буду рекомендовать вас 🫶🏼,5
Valo Business,5.0,"Отличный отель, вежливый персонал, напротив имеется торговый центр в котором также находится станция метро Бухарестская",5
Valo Business,5.0,Все отлично! Было бы не плохо на балкончик поставить стол и два стульчика!!!,5
Valo Business,5.0,"Очень понравилось спасибо большое вам ❤️ всё чисто, комфортно, вкусные завтраки, рекомендую всем. 😊",5
Valo Business,5.0,"Останавливались здесь на три ночи, все отлично. Чиста, каждый день была уборка номера, очень удобное расположение до центра 20 мин на общественном транспорте. Сам номер уютный и есть все самое необходимое. На территории есть кафе и магазины готовой еды. И очень удобный подземный паркинг.",5
Valo Business,5.0,"Самое долгое оформление состоялось у нас именно в этой гостинице. 6 рабочих мест, на рабочих местах 3 человека. Достаточно равнодушное отношение, долгий прием документов. Вовремя не ""зачикинили"", тем самым не смог вовремя пользоваться магазином для заказа. Оператор горячей линии бросает трубки. Номер в гостинице свежий, видимых недостатков не наблюдал.",3
Valo Business,5.0,"В целом неплохая четверка, но вопрос заселения портит все впечатление, очередь при заселении почти на час,причем пришлось стоять в ней два раза . Первый раз когда в 10 утра оформлялись и попросили с доплатой найти номер с раним заездом, получили отказ с формулировкой, надо было бронировать на сутки раньше, но вещи в багажную комнату забрали. Второй раз уже в 15, опять проходили процедуру оформления, опять они не увидели бронирования с Яндекса, опять потеря времени в очереди Сам номер чистый, с хорошей комплектацией, удобно тем кто планирует передвигаться на метро, для поездок в центр на такси далековато",4
Valo Business,5.0,Отличные апартаменты. Всё понравилось.,5
Valo Business,5.0,"Отличное место для отдыха,работы!!все хорошо продумано,все есть в номере,даже стиралка!!отличная шумоизоляция,единственное что было слышно_это передвижения кресел с металлическими ножками.. а наличие мини кухни в каждом номере- вообще уникально!!",5
Valo Business,5.0,"Все отлично, уютно и свежо! Только бы окна помыть, они очень грязные",4
Valo Business,5.0,Отличный отель!,5
Valo Business,5.0,"Сервис на высоком уровне, каждый день уборка, удобное расположение, 10 минут на метро до центра",5
Valo Business,5.0,"Мы снимали двухкомнатные апартаменты на 4-х человек. Остались очень довольны. Удобные спальные места, чистота и новая мебель. Вид из окна был тоже хороший и удаленность от метро минимальная. Обязательно приедем еще.",5
Valo Business,5.0,"Шикарный отель. Все суперчисто, ухоженно. Номера прекрасные. Крутая территория внутри отеля.",5
Valo Business,5.0,"Чисто,комфортно,стильно,предоставляется все что нужно для бытовых моментов",5
Valo Business,5.0,"Хорошо, что расположение рядом с метро, но до центра далековато, нужно было ехать с пересадками, поэтому пришлось ездить на машине. В целом обслуживание номера больше, чем среднее. Посуду моют, частично. Меняют бельё и полотенца 1 раз в 3 дня. Из плохого : 1 лифт из 3-х не работал 5 дней, то есть всë наше пребывание и, как сказали в отеле, работать начнёт неизвестно когда, так как нет комплектующих. Лифты работают очень туго, большинство карт не работают, первый день мы катались вплоть до 14 этажа, хотя номер был на 3-м. Карта при входе в калитку не работает, приходилось ночью обходить 2 здания, объяснили это тем, что 5 дней-это же не длительное пребывание, можно и так походить. На предпоследний день у нас забрали карту из номера, объясняя это техникой пожарной безопасности и что она была воткнута в картридж, который свет включает при входе,кхотя она была обесточена. В любом случае можно было вынуть карту и оставить её на столе, но никак горничной не забирать её с собой. На просьбу вернуть карту обратно, сказали, что горничная вообще-то одна на здание, поэтому карты по номерам они не разносят,но, видимо, забирают) Пришлось спускаться и забирать свою карту заново. Так же батарейки в пульте для телевизора сели, мы были на стойке регистрации и сказали об этом, девушка сказала, что принесут в течении 15мминут(непонятно, почему нельзя было дать сразу, если уж мы спустились туда за картой) . В итоге пол 10 вечера мы ждали батарейки 40 минут. Нюанс со стиральной машинкой тоже странный, за сумму 7,5 тысяч за ночь можно было включить в сумму хотя бы пару капсул для стиральной машины. На ресепшене они продаются 150 рублей за 3 штуки. Ну и конечно платная парковка. В целом считаю, что за эту сумму есть варианты лучше, но мы бронировали за несколько часов до заезда, поэтому выбора особо не оставалось. Плюс номер очень тёмный, с утра просыпаешься и не понимаешь, то ли день, то ли ночь. Ну и конечно ремонт со сверлением в последний день пребывания прямо с 9 утра, это конечно мощно)",3
